Abundances (Grouped): NASA Ftl 126,Abundances (Grouped): NASA Ftl 127N,Abundances (Grouped): NASA Ftl 127C,Abundances (Grouped): NASA Ftl 128N,Abundances (Grouped): NASA Ftl 128C,Abundances (Grouped): NASA Ftl 129N,Abundances (Grouped): NASA Ftl 129C,Abundances (Grouped): BA Pool Ftl 130N,Abundances (Grouped): Ftl Pool 130C,Abundances (Grouped): Pool Ftl 131,Abundances (Grouped): NASA GC 126,Abundances (Grouped): NASA GC 127N,Abundances (Grouped): NASA GC 127C,Abundances (Grouped): NASA GC 128N,Abundances (Grouped): NASA GC 128C,Abundances (Grouped): NASA GC 129N,Abundances (Grouped): NASA GC 129C,Abundances (Grouped): BA Pool GC 130N,Abundances (Grouped): GC Pool 130C,Abundances (Grouped): Pool GC 131,Abundances (Grouped) CV [%]: NASA Ftl 126,Abundances (Grouped) CV [%]: NASA Ftl 127N,Abundances (Grouped) CV [%]: NASA Ftl 127C,Abundances (Grouped) CV [%]: NASA Ftl 128N,Abundances (Grouped) CV [%]: NASA Ftl 128C,Abundances (Grouped) CV [%]: NASA Ftl 129N,Abundances (Grouped) CV [%]: NASA Ftl 129C,Abundances (Grouped) CV [%]: BA Pool Ftl 130N,Abundances (Grouped) CV [%]: Ftl Pool 130C,Abundances (Grouped) CV [%]: Pool Ftl 131,Abundances (Grouped) CV [%]: NASA GC 126,Abundances (Grouped) CV [%]: NASA GC 127N,Abundances (Grouped) CV [%]: NASA GC 127C,Abundances (Grouped) CV [%]: NASA GC 128N,Abundances (Grouped) CV [%]: NASA GC 128C,Abundances (Grouped) CV [%]: NASA GC 129N,Abundances (Grouped) CV [%]: NASA GC 129C,Abundances (Grouped) CV [%]: BA Pool GC 130N,Abundances (Grouped) CV [%]: GC Pool 130C,Abundances (Grouped) CV [%]: Pool GC 131,mouse_accession,Description,Coverage [%],# Peptides,# PSMs,# AAs,"Abundance: F9: 126, Sample, NASA Ftl 126","Abundance: F10: 126, Sample, NASA Ftl 126","Abundance: F11: 126, Sample, NASA Ftl 126","Abundance: F12: 126, Sample, NASA Ftl 126","Abundance: F13: 126, Sample, NASA Ftl 126","Abundance: F14: 126, Sample, NASA Ftl 126","Abundance: F15: 126, Sample, NASA Ftl 126","Abundance: F16: 126, Sample, NASA Ftl 126","Abundance: F9: 127N, Sample, NASA Ftl 127N","Abundance: F10: 127N, Sample, NASA Ftl 127N","Abundance: F11: 127N, Sample, NASA Ftl 127N","Abundance: F12: 127N, Sample, NASA Ftl 127N","Abundance: F13: 127N, Sample, NASA Ftl 127N","Abundance: F14: 127N, Sample, NASA Ftl 127N","Abundance: F15: 127N, Sample, NASA Ftl 127N","Abundance: F16: 127N, Sample, NASA Ftl 127N","Abundance: F9: 127C, Sample, NASA Ftl 127C","Abundance: F10: 127C, Sample, NASA Ftl 127C","Abundance: F11: 127C, Sample, NASA Ftl 127C","Abundance: F12: 127C, Sample, NASA Ftl 127C","Abundance: F13: 127C, Sample, NASA Ftl 127C","Abundance: F14: 127C, Sample, NASA Ftl 127C","Abundance: F15: 127C, Sample, NASA Ftl 127C","Abundance: F16: 127C, Sample, NASA Ftl 127C","Abundance: F9: 128N, Sample, NASA Ftl 128N","Abundance: F10: 128N, Sample, NASA Ftl 128N","Abundance: F11: 128N, Sample, NASA Ftl 128N","Abundance: F12: 128N, Sample, NASA Ftl 128N","Abundance: F13: 128N, Sample, NASA Ftl 128N","Abundance: F14: 128N, Sample, NASA Ftl 128N","Abundance: F15: 128N, Sample, NASA Ftl 128N","Abundance: F16: 128N, Sample, NASA Ftl 128N","Abundance: F9: 128C, Sample, NASA Ftl 128C","Abundance: F10: 128C, Sample, NASA Ftl 128C","Abundance: F11: 128C, Sample, NASA Ftl 128C","Abundance: F12: 128C, Sample, NASA Ftl 128C","Abundance: F13: 128C, Sample, NASA Ftl 128C","Abundance: F14: 128C, Sample, NASA Ftl 128C","Abundance: F15: 128C, Sample, NASA Ftl 128C","Abundance: F16: 128C, Sample, NASA Ftl 128C","Abundance: F9: 129N, Sample, NASA Ftl 129N","Abundance: F10: 129N, Sample, NASA Ftl 129N","Abundance: F11: 129N, Sample, NASA Ftl 129N","Abundance: F12: 129N, Sample, NASA Ftl 129N","Abundance: F13: 129N, Sample, NASA Ftl 129N","Abundance: F14: 129N, Sample, NASA Ftl 129N","Abundance: F15: 129N, Sample, NASA Ftl 129N","Abundance: F16: 129N, Sample, NASA Ftl 129N","Abundance: F9: 129C, Sample, NASA Ftl 129C","Abundance: F10: 129C, Sample, NASA Ftl 129C","Abundance: F11: 129C, Sample, NASA Ftl 129C","Abundance: F12: 129C, Sample, NASA Ftl 129C","Abundance: F13: 129C, Sample, NASA Ftl 129C","Abundance: F14: 129C, Sample, NASA Ftl 129C","Abundance: F15: 129C, Sample, NASA Ftl 129C","Abundance: F16: 129C, Sample, NASA Ftl 129C","Abundance: F9: 130N, Sample, BA Pool Ftl 130N","Abundance: F10: 130N, Sample, BA Pool Ftl 130N","Abundance: F11: 130N, Sample, BA Pool Ftl 130N","Abundance: F12: 130N, Sample, BA Pool Ftl 130N","Abundance: F13: 130N, Sample, BA Pool Ftl 130N","Abundance: F14: 130N, Sample, BA Pool Ftl 130N","Abundance: F15: 130N, Sample, BA Pool Ftl 130N","Abundance: F16: 130N, Sample, BA Pool Ftl 130N","Abundance: F9: 130C, Sample, Ftl Pool 130C","Abundance: F10: 130C, Sample, Ftl Pool 130C","Abundance: F11: 130C, Sample, Ftl Pool 130C","Abundance: F12: 130C, Sample, Ftl Pool 130C","Abundance: F13: 130C, Sample, Ftl Pool 130C","Abundance: F14: 130C, Sample, Ftl Pool 130C","Abundance: F15: 130C, Sample, Ftl Pool 130C","Abundance: F16: 130C, Sample, Ftl Pool 130C","Abundance: F9: 131, Control, Pool Ftl 131","Abundance: F10: 131, Control, Pool Ftl 131","Abundance: F11: 131, Control, Pool Ftl 131","Abundance: F12: 131, Control, Pool Ftl 131","Abundance: F13: 131, Control, Pool Ftl 131","Abundance: F14: 131, Control, Pool Ftl 131","Abundance: F15: 131, Control, Pool Ftl 131","Abundance: F16: 131, Control, Pool Ftl 131","Abundance: F1: 126, Sample, NASA GC 126","Abundance: F2: 126, Sample, NASA GC 126","Abundance: F3: 126, Sample, NASA GC 126","Abundance: F4: 126, Sample, NASA GC 126","Abundance: F5: 126, Sample, NASA GC 126","Abundance: F6: 126, Sample, NASA GC 126","Abundance: F7: 126, Sample, NASA GC 126","Abundance: F8: 126, Sample, NASA GC 126","Abundance: F1: 127N, Sample, NASA GC 127N","Abundance: F2: 127N, Sample, NASA GC 127N","Abundance: F3: 127N, Sample, NASA GC 127N","Abundance: F4: 127N, Sample, NASA GC 127N","Abundance: F5: 127N, Sample, NASA GC 127N","Abundance: F6: 127N, Sample, NASA GC 127N","Abundance: F7: 127N, Sample, NASA GC 127N","Abundance: F8: 127N, Sample, NASA GC 127N","Abundance: F1: 127C, Sample, NASA GC 127C","Abundance: F2: 127C, Sample, NASA GC 127C","Abundance: F3: 127C, Sample, NASA GC 127C","Abundance: F4: 127C, Sample, NASA GC 127C","Abundance: F5: 127C, Sample, NASA GC 127C","Abundance: F6: 127C, Sample, NASA GC 127C","Abundance: F7: 127C, Sample, NASA GC 127C","Abundance: F8: 127C, Sample, NASA GC 127C","Abundance: F1: 128N, Sample, NASA GC 128N","Abundance: F2: 128N, Sample, NASA GC 128N","Abundance: F3: 128N, Sample, NASA GC 128N","Abundance: F4: 128N, Sample, NASA GC 128N","Abundance: F5: 128N, Sample, NASA GC 128N","Abundance: F6: 128N, Sample, NASA GC 128N","Abundance: F7: 128N, Sample, NASA GC 128N","Abundance: F8: 128N, Sample, NASA GC 128N","Abundance: F1: 128C, Sample, NASA GC 128C","Abundance: F2: 128C, Sample, NASA GC 128C","Abundance: F3: 128C, Sample, NASA GC 128C","Abundance: F4: 128C, Sample, NASA GC 128C","Abundance: F5: 128C, Sample, NASA GC 128C","Abundance: F6: 128C, Sample, NASA GC 128C","Abundance: F7: 128C, Sample, NASA GC 128C","Abundance: F8: 128C, Sample, NASA GC 128C","Abundance: F1: 129N, Sample, NASA GC 129N","Abundance: F2: 129N, Sample, NASA GC 129N","Abundance: F3: 129N, Sample, NASA GC 129N","Abundance: F4: 129N, Sample, NASA GC 129N","Abundance: F5: 129N, Sample, NASA GC 129N","Abundance: F6: 129N, Sample, NASA GC 129N","Abundance: F7: 129N, Sample, NASA GC 129N","Abundance: F8: 129N, Sample, NASA GC 129N","Abundance: F1: 129C, Sample, NASA GC 129C","Abundance: F2: 129C, Sample, NASA GC 129C","Abundance: F3: 129C, Sample, NASA GC 129C","Abundance: F4: 129C, Sample, NASA GC 129C","Abundance: F5: 129C, Sample, NASA GC 129C","Abundance: F6: 129C, Sample, NASA GC 129C","Abundance: F7: 129C, Sample, NASA GC 129C","Abundance: F8: 129C, Sample, NASA GC 129C","Abundance: F1: 130N, Sample, BA Pool GC 130N","Abundance: F2: 130N, Sample, BA Pool GC 130N","Abundance: F3: 130N, Sample, BA Pool GC 130N","Abundance: F4: 130N, Sample, BA Pool GC 130N","Abundance: F5: 130N, Sample, BA Pool GC 130N","Abundance: F6: 130N, Sample, BA Pool GC 130N","Abundance: F7: 130N, Sample, BA Pool GC 130N","Abundance: F8: 130N, Sample, BA Pool GC 130N","Abundance: F1: 130C, Sample, GC Pool 130C","Abundance: F2: 130C, Sample, GC Pool 130C","Abundance: F3: 130C, Sample, GC Pool 130C","Abundance: F4: 130C, Sample, GC Pool 130C","Abundance: F5: 130C, Sample, GC Pool 130C","Abundance: F6: 130C, Sample, GC Pool 130C","Abundance: F7: 130C, Sample, GC Pool 130C","Abundance: F8: 130C, Sample, GC Pool 130C","Abundance: F1: 131, Control, Pool GC 131","Abundance: F2: 131, Control, Pool GC 131","Abundance: F3: 131, Control, Pool GC 131","Abundance: F4: 131, Control, Pool GC 131","Abundance: F5: 131, Control, Pool GC 131","Abundance: F6: 131, Control, Pool GC 131","Abundance: F7: 131, Control, Pool GC 131","Abundance: F8: 131, Control, Pool GC 131"
88.4,49.7,103.4,89.0,94.4,95.4,106.5,74.5,93.7,85.4,82.8,61.7,108.5,81.3,109.6,82.4,85.1,73.5,74.2,109.7,47.97,51.79,59.81,45.94,47.72,48.06,44.9,51.08,45.42,46.13,66.36,68.91,65.03,65.51,67.26,62.82,55.65,58.57,67.96,63.69,G3X982,Aldehyde oxidase 3 OS=Mus musculus OX=10090 GN=Aox3 PE=1 SV=1,15,15,39,1335,53.3,136.0,78.6,99.5,41.8,55.0,148.8,157.7,28.0,79.8,41.2,59.9,21.3,33.3,78.0,100.0,45.8,176.6,83.0,127.4,83.9,44.7,251.2,196.1,42.3,145.3,71.5,107.3,73.9,60.1,162.1,155.9,38.1,138.7,73.5,121.2,69.9,55.4,149.3,169.1,47.4,134.1,80.7,112.8,56.1,60.5,168.4,169.8,55.0,150.8,79.3,125.8,90.2,60.2,149.9,199.9,43.3,101.3,56.7,98.0,31.9,37.8,112.7,135.8,40.2,138.7,76.5,113.9,77.1,59.4,155.1,167.5,52.5,111.9,74.3,98.1,50.5,47.4,135.2,159.0,82.8,41.0,66.5,109.3,,,,218.2,61.7,35.8,54.9,91.5,,,,185.5,108.5,40.6,73.5,123.5,,,,241.6,81.3,48.3,62.6,110.8,,,,219.7,109.6,54.2,88.3,143.4,,,,292.8,82.4,54.7,72.3,132.5,,,,233.7,80.3,85.1,49.9,99.8,,,,200.5,73.5,45.4,55.0,103.5,,,,177.8,74.2,45.3,57.2,123.4,,,,217.6,109.7,68.1,82.5,143.8,,,,287.0
195.7,133.2,210.8,199.9,170.6,207.2,197.0,169.6,167.1,176.7,343.7,262.6,315.1,307.6,268.0,278.9,256.4,243.1,189.4,322.1,65.02,65.27,66.96,62.94,63.2,61.81,61.67,65.52,61.1,60.14,60.9,61.25,59.62,63.38,62.27,63.28,66.13,67.29,65.47,69.05,Q921I1,Serotransferrin OS=Mus musculus OX=10090 GN=Tf PE=1 SV=1,23,15,125,697,81.9,122.0,53.7,168.2,353.7,405.0,440.4,227.6,61.1,76.9,52.2,110.6,254.0,292.8,318.0,160.4,107.9,147.9,78.1,216.3,490.1,524.8,513.7,205.5,133.8,148.7,71.2,190.9,444.3,503.4,453.5,209.4,87.5,117.0,54.8,142.3,316.0,385.9,385.5,204.5,91.7,188.9,65.0,190.1,367.6,448.4,494.2,225.9,91.2,168.9,46.5,156.2,368.4,423.9,401.6,229.8,82.1,106.0,48.7,145.8,334.3,379.7,384.8,197.2,74.5,155.0,42.1,146.8,285.8,376.0,344.5,180.1,80.6,146.5,62.6,158.9,301.2,370.2,405.7,196.6,115.0,144.8,336.7,191.6,738.5,350.9,529.1,617.9,86.2,128.1,250.3,135.3,558.6,275.6,426.9,502.1,124.2,166.7,338.7,177.0,708.5,293.2,471.4,598.2,91.8,173.4,305.5,173.0,723.9,309.8,477.3,627.6,96.8,153.2,276.9,156.7,597.4,259.3,429.4,608.4,86.7,175.2,306.9,144.7,615.4,253.4,419.8,630.1,76.3,151.2,271.3,142.5,605.3,242.4,396.5,607.9,89.3,134.1,257.8,146.9,575.1,229.2,345.6,626.0,61.2,145.6,201.4,105.5,404.0,178.2,281.0,513.5,99.2,183.0,342.9,188.5,721.7,302.5,509.7,883.8
14.4,5.6,12.3,15.4,10.7,13.1,14.6,12.2,9.9,14.3,7.8,5.1,18.9,13.4,13.3,14.9,18.6,10.2,8.4,8.1,,,,,,,,,,,,,,,,,,,,,Q8BU31,Ras-related protein Rap-2c OS=Mus musculus OX=10090 GN=Rap2c PE=1 SV=1,12,2,4,183,,,,,14.4,,,,,,,,5.6,,,,,,,,12.3,,,,,,,,15.4,,,,,,,,10.7,,,,,,,,13.1,,,,,,,,14.6,,,,,,,,12.2,,,,,,,,9.9,,,,,,,,14.3,,,,,,,7.8,,,,,,,,5.1,,,,,,,,18.9,,,,,,,,13.4,,,,,,,,13.3,,,,,,,,14.9,,,,,,,,18.6,,,,,,,,10.2,,,,,,,,8.4,,,,,,,,8.1,,,,
30.6,18.4,23.5,32.2,29.8,28.8,30.8,27.3,29.9,26.2,29.7,31.0,30.2,30.5,37.0,39.4,27.4,27.6,24.9,47.4,35.19,9.58,58.97,26.91,17.65,39.6,31.6,49.24,55.96,52.16,51.05,49.5,64.45,63.94,45.44,51.6,70.59,45.14,48.58,58.86,Q91W89,Alpha-mannosidase 2C1 OS=Mus musculus OX=10090 GN=Man2c1 PE=1 SV=1,11,8,13,1039,,,,,39.4,,,23.7,,,,,19.7,,,17.2,,,,,36.7,,,15.1,,,,,39.1,,,26.6,,,,,33.8,,,26.3,,,,,38.4,,,21.6,,,,,38.6,,,24.5,,,,,39.3,,,19.0,,,,,45.5,,,19.7,,,,,38.6,,,17.8,,,29.7,16.9,,,,49.3,,,31.0,14.9,,,,44.8,,,30.2,21.8,,,,71.3,,,30.5,13.9,,,,56.6,,,37.0,22.4,,,,57.7,,,39.4,19.8,,,,61.2,,,27.4,12.6,,,,57.7,,,27.6,17.7,,,,44.4,,,24.9,19.6,,,,47.7,,,47.4,20.3,,,,77.1
51.6,35.5,42.2,61.4,30.9,51.5,55.0,37.5,29.9,42.4,14.2,17.2,22.8,21.1,32.1,26.5,17.0,19.8,16.7,31.4,,,,,,,,,,,,,,,,,,,,,Q91X77,Cytochrome P450 2C50 OS=Mus musculus OX=10090 GN=Cyp2c50 PE=1 SV=2,25,10,31,490,,,,,,,,51.6,,,,,,,,35.5,,,,,,,,42.2,,,,,,,,61.4,,,,,,,,30.9,,,,,,,,51.5,,,,,,,,55.0,,,,,,,,37.5,,,,,,,,29.9,,,,,,,,42.4,,,,,,,,14.2,,,,,,,,17.2,,,,,,,,22.8,,,,,,,,21.1,,,,,,,,32.1,,,,,,,,26.5,,,,,,,,17.0,,,,,,,,19.8,,,,,,,,16.7,,,,,,,,31.4
51.2,29.9,50.5,49.1,50.1,57.7,52.5,43.8,41.7,49.7,40.9,27.4,46.8,38.3,46.6,38.0,29.2,32.4,25.7,45.2,,,,,,,,,,,,,,,,,,,,,Q60872,Eukaryotic translation initiation factor 1A OS=Mus musculus OX=10090 GN=Eif1a PE=2 SV=3,17,3,10,144,,,,,51.2,,,,,,,,29.9,,,,,,,,50.5,,,,,,,,49.1,,,,,,,,50.1,,,,,,,,57.7,,,,,,,,52.5,,,,,,,,43.8,,,,,,,,41.7,,,,,,,,49.7,,,,,,,40.9,,,,,,,,27.4,,,,,,,,46.8,,,,,,,,38.3,,,,,,,,46.6,,,,,,,,38.0,,,,,,,,29.2,,,,,,,,32.4,,,,,,,,25.7,,,,,,,,45.2,,,,
191.5,126.1,156.0,180.7,140.1,171.4,155.4,128.2,121.1,134.4,121.9,106.5,146.9,136.6,160.8,129.6,83.2,126.2,97.3,154.1,37.7,32.93,50.61,45.24,40.56,39.53,42.8,39.7,48.38,43.37,52.04,58.06,66.4,59.53,64.3,68.93,69.98,63.35,66.84,62.17,Q91XE0,Glycine N-acyltransferase OS=Mus musculus OX=10090 GN=Glyat PE=1 SV=1,6,2,5,296,,,,251.6,,,,145.7,,,,159.9,,,,99.5,,,,226.9,,,,107.3,,,,251.7,,,,129.7,,,,188.2,,,,104.3,,,,228.4,,,,128.6,,,,212.4,,,,113.7,,,,171.1,,,,96.1,,,,173.0,,,,84.8,,,,184.5,,,,97.9,,,121.9,167.7,,,,50.6,,,106.5,155.4,,,,39.3,,,146.9,200.3,,,,34.7,,,136.6,195.8,,,,46.5,,,160.8,221.6,,,,42.5,,,129.6,200.6,,,,33.9,,,83.2,137.0,,,,23.4,,,126.2,171.4,,,,34.0,,,97.3,149.4,,,,27.6,,,154.1,218.0,,,,46.4
29.9,19.6,36.0,43.6,33.7,33.2,29.2,23.0,21.8,25.3,19.5,16.3,30.5,18.8,19.9,27.1,19.3,18.0,12.9,28.1,118.03,111.03,119.81,113.04,118.02,118.3,122.6,123.95,133.48,130.51,131.42,139.49,135.25,149.24,145.9,139.84,146.9,146.9,155.19,141.24,Q9DBG3,AP-2 complex subunit beta OS=Mus musculus OX=10090 GN=Ap2b1 PE=1 SV=1,9,6,16,937,,,,29.9,173.8,,17.3,,,,,19.6,93.2,,10.1,,,,,36.0,217.7,,20.7,,,,,43.6,196.9,,17.1,,,,,33.7,166.4,,12.2,,,,,33.2,181.0,,15.9,,,,,29.2,169.1,,12.3,,,,,23.0,133.7,,8.8,,,,,21.8,161.2,,7.7,,,,,25.3,160.2,,6.9,,,,19.3,16.8,161.4,19.8,,,,,15.2,14.9,162.1,17.5,,,,,30.2,22.8,261.3,30.9,,,,,14.9,13.2,219.9,23.8,,,,,19.3,14.8,214.3,20.5,,,,,19.8,13.1,237.1,37.1,,,,,10.6,17.8,197.5,20.9,,,,,16.4,16.8,210.7,19.2,,,,,7.6,4.4,164.0,21.8,,,,,22.1,18.2,267.3,35.7,,
62.9,35.7,59.1,64.1,59.0,68.4,62.2,45.7,55.0,54.7,40.7,33.0,59.4,34.7,40.1,41.2,36.6,42.4,32.4,55.4,19.15,13.79,9.56,15.03,16.9,17.74,26.59,25.85,27.48,24.93,,,,,,,,,,,Q9Z0Y1,Dynactin subunit 3 OS=Mus musculus OX=10090 GN=Dctn3 PE=1 SV=2,9,2,4,186,54.9,72.1,,,,,,,32.4,39.4,,,,,,,55.2,63.2,,,,,,,57.6,71.3,,,,,,,52.3,66.5,,,,,,,60.3,77.6,,,,,,,51.4,75.2,,,,,,,38.0,55.0,,,,,,,45.2,67.0,,,,,,,45.8,65.4,,,,,,,40.7,,,,,,,,33.0,,,,,,,,59.4,,,,,,,,34.7,,,,,,,,40.1,,,,,,,,41.2,,,,,,,,36.6,,,,,,,,42.4,,,,,,,,32.4,,,,,,,,55.4,,,,,,,
86.6,46.8,95.8,92.9,89.8,92.5,87.7,60.0,97.0,79.7,32.8,24.2,49.6,29.9,41.3,43.8,29.0,34.8,24.9,47.7,63.06,70.41,65.3,66.79,68.21,67.53,70.24,66.51,60.81,65.83,107.34,110.62,116.92,111.84,110.46,111.7,115.15,113.65,117.5,108.72,O08810,116 kDa U5 small nuclear ribonucleoprotein component OS=Mus musculus OX=10090 GN=Eftud2 PE=1 SV=1,10,7,20,971,18.1,,,86.6,93.3,,,,9.3,,,46.8,65.1,,,,22.0,,,95.8,123.8,,,,21.9,,,92.9,128.0,,,,15.9,,,89.8,106.7,,,,16.8,,,92.5,108.8,,,,19.3,,,87.7,128.3,,,,14.8,,,60.0,84.3,,,,23.3,,,97.0,109.5,,,,17.3,,,79.7,100.7,,,,32.8,,,127.2,,11.8,,,24.2,,,112.1,,11.9,,,49.6,,,229.0,,15.6,,,29.9,,,152.0,,17.5,,,41.3,,,170.4,,14.6,,,43.8,,,186.2,,15.6,,,29.0,,,159.4,,17.2,,,34.8,,,145.6,,10.1,,,24.9,,,134.3,,12.2,,,47.7,,,192.8,,17.8,,
29.7,34.9,31.3,46.6,35.7,31.7,31.3,32.3,25.7,44.1,41.9,30.2,54.9,44.5,44.1,48.5,34.0,42.0,35.2,64.2,100.97,65.97,85.08,69.74,57.85,85.09,79.91,68.14,77.6,59.39,113.4,126.63,109.16,118.24,121.3,119.66,115.0,110.88,116.66,109.26,Q9D773,"39S ribosomal protein L2, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl2 PE=1 SV=1",7,2,7,306,,,,108.6,13.2,,,29.7,,,,62.6,13.8,,,34.9,,,,101.5,31.3,,,21.3,,,,119.0,46.6,,,33.1,,,,83.0,30.8,,,35.7,,,,110.7,25.3,,,31.7,,,,103.7,31.3,,,26.9,,,,71.4,18.0,,,32.3,,,,86.9,25.7,,,24.9,,,,86.0,25.8,,,44.1,,,,126.4,,,,13.9,,,,128.7,,,,7.1,,,,153.0,,,,19.7,,,,149.0,,,,13.3,,,,159.3,,,,12.2,,,,168.0,,,,14.0,,,,105.8,,,,10.9,,,,120.6,,,,14.6,,,,113.6,,,,10.9,,,,179.3,,,,23.0
13.9,9.5,14.5,18.2,12.2,12.6,15.7,11.2,11.9,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2A8L5,Receptor-type tyrosine-protein phosphatase F OS=Mus musculus OX=10090 GN=Ptprf PE=1 SV=1,4,5,9,1898,,13.9,,,,,,,,9.5,,,,,,,,14.5,,,,,,,,18.2,,,,,,,,12.2,,,,,,,,12.6,,,,,,,,15.7,,,,,,,,11.2,,,,,,,,11.9,,,,,,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.6,60.5,105.3,98.4,86.3,106.5,100.0,86.9,97.6,74.8,45.0,33.4,57.0,39.1,41.5,43.9,34.7,42.1,46.1,55.1,,,,,,,,,,,92.74,92.84,95.74,105.19,99.53,94.08,102.34,91.12,82.61,101.93,Q923B0,Gamma-glutamylaminecyclotransferase OS=Mus musculus OX=10090 GN=Ggact PE=1 SV=1,30,3,12,149,,,,,,,110.6,,,,,,,,60.5,,,,,,,,105.3,,,,,,,,98.4,,,,,,,,86.3,,,,,,,,106.5,,,,,,,,100.0,,,,,,,,86.9,,,,,,,,97.6,,,,,,,,74.8,,20.5,,,,,,98.6,,15.2,,,,,,73.3,,25.0,,,,,,129.8,,15.0,,,,,,102.1,,17.3,,,,,,99.5,,19.7,,,,,,98.0,,13.9,,,,,,86.7,,19.6,,,,,,90.6,,23.6,,,,,,89.9,,22.2,,,,,,136.8,
112.8,66.7,115.1,140.9,151.2,118.4,125.5,99.2,103.2,112.3,123.1,110.6,240.3,134.9,152.9,142.8,127.4,114.4,91.3,169.4,115.14,117.56,98.21,94.72,84.78,101.11,94.27,108.7,87.85,96.17,80.01,77.67,74.19,71.61,66.41,68.66,68.61,68.9,65.77,73.41,Q9QXD1,Peroxisomal acyl-coenzyme A oxidase 2 OS=Mus musculus OX=10090 GN=Acox2 PE=1 SV=2,22,13,47,681,110.4,,,115.3,136.3,71.2,55.7,608.4,64.4,,,69.0,81.3,29.7,15.3,326.5,116.3,,,114.0,122.7,76.1,38.6,455.2,148.0,,,136.0,145.9,72.0,38.4,492.0,134.7,,,169.8,176.8,100.1,51.4,502.7,113.9,,,123.0,131.3,84.7,42.9,504.4,117.7,,,133.8,147.8,97.1,43.7,497.2,94.9,,,104.5,103.6,73.6,32.5,463.2,94.9,,,112.3,126.8,88.4,46.1,396.7,109.5,,,115.1,136.8,80.8,34.8,448.3,123.6,,123.1,39.5,85.8,148.3,11.0,306.0,110.6,,117.0,37.2,74.6,139.8,8.6,265.5,240.3,,316.0,77.9,167.7,257.7,22.3,546.9,148.3,,134.9,48.6,87.7,159.2,17.6,297.0,152.9,,175.6,58.6,98.6,186.6,14.6,296.8,154.3,,142.8,44.7,83.3,177.2,14.1,269.8,131.6,,127.4,50.8,80.1,151.0,10.6,254.6,133.8,,114.4,45.4,91.1,131.9,14.0,255.4,91.3,,110.8,35.1,66.0,142.0,11.2,183.7,184.7,,169.4,60.8,107.3,223.3,13.9,375.2
22.3,16.2,19.9,18.9,37.2,147.8,163.1,111.6,14.3,69.5,27.2,21.3,188.8,82.3,65.8,60.6,84.4,65.7,14.1,160.8,33.35,47.96,39.63,38.77,39.1,51.04,57.31,68.6,15.71,53.12,,,,,,,,,,,D3Z6P0,Protein disulfide-isomerase A2 OS=Mus musculus OX=10090 GN=Pdia2 PE=1 SV=1,3,2,3,527,,,,28.3,17.5,,,,,,,23.1,11.4,,,,,,,26.5,14.9,,,,,,,25.1,14.3,,,,,,,49.4,28.0,,,,,,,215.7,101.3,,,,,,,250.7,106.1,,,,,,,189.5,65.7,,,,,,,16.0,12.8,,,,,,,103.1,46.8,,,,,,27.2,,,,,,,,21.3,,,,,,,,188.8,,,,,,,,82.3,,,,,,,,65.8,,,,,,,,60.6,,,,,,,,84.4,,,,,,,,65.7,,,,,,,,14.1,,,,,,,,160.8,,,,,
167.1,94.9,167.1,187.3,169.3,168.3,161.0,133.8,157.8,155.4,384.2,380.3,553.8,465.0,462.7,411.7,378.7,382.7,307.1,501.6,81.35,85.68,84.53,82.82,81.05,84.74,82.82,82.67,82.89,83.82,48.07,48.86,49.23,49.24,49.39,50.51,50.13,49.54,48.35,47.95,Q9D0F9,Phosphoglucomutase-1 OS=Mus musculus OX=10090 GN=Pgm1 PE=1 SV=4,35,14,80,562,244.6,522.4,454.9,452.8,80.3,114.1,83.9,24.4,149.0,354.0,308.0,255.2,45.4,60.5,54.4,15.0,268.9,569.4,520.1,498.1,85.2,103.9,85.2,21.3,300.0,656.4,517.6,493.0,103.0,117.0,82.9,36.9,246.1,566.0,492.8,435.5,95.5,116.4,87.7,31.6,257.0,596.7,507.1,480.2,84.7,110.2,82.5,26.8,226.9,588.6,505.8,428.1,91.0,114.2,100.3,29.8,192.0,470.3,397.8,388.5,72.2,93.2,81.6,20.4,222.8,556.9,485.5,445.1,89.0,111.7,87.4,28.7,246.8,557.0,431.6,424.1,71.1,97.9,77.1,33.6,301.9,525.8,384.2,265.6,391.5,458.6,,28.6,299.5,543.3,397.5,261.3,380.3,497.2,,36.7,461.2,818.9,572.2,392.4,553.8,586.8,,33.7,350.9,609.6,481.1,287.9,465.0,518.1,,26.4,375.2,693.6,476.7,327.6,462.7,507.7,,33.2,356.0,646.2,503.9,295.3,411.7,460.0,,24.7,343.3,626.6,488.0,300.4,378.7,499.4,,27.8,353.5,596.5,435.2,280.8,382.7,445.0,,21.6,228.6,440.7,349.9,220.9,307.1,349.2,,27.5,393.7,710.3,535.6,354.3,501.6,568.5,,40.7
